population,Season,MMWR Startdate,MMWR Week,Age Group,Count of Hospitalizations,Pathogen,geo
3065147,2020-2021,2/7/2021,202106,0-4,0,RSV,7-co
3065147,2020-2021,2/7/2021,202106,5-17,5,COVID-19,7-co
3065147,2020-2021,2/7/2021,202106,5-17,0,RSV,7-co
3065147,2020-2021,2/7/2021,202106,18-49,71,COVID-19,7-co
3065147,2020-2021,2/7/2021,202106,18-49,0,RSV,7-co
3065147,2020-2021,2/7/2021,202106,50-64,44,COVID-19,7-co
3065147,2020-2021,2/7/2021,202106,50-64,0,RSV,7-co
3065147,2020-2021,2/7/2021,202106,65+,81,COVID-19,7-co
3065147,2020-2021,2/7/2021,202106,65+,0,RSV,7-co
3065147,2020-2021,2/14/2021,202107,0-4,2,COVID-19,7-co
3065147,2020-2021,2/14/2021,202107,0-4,0,RSV,7-co
3065147,2020-2021,2/14/2021,202107,5-17,8,COVID-19,7-co
3065147,2020-2021,2/14/2021,202107,5-17,0,RSV,7-co
3065147,2020-2021,2/14/2021,202107,18-49,37,COVID-19,7-co
3065147,2020-2021,2/14/2021,202107,18-49,0,RSV,7-co
3065147,2020-2021,2/14/2021,202107,50-64,28,COVID-19,7-co
3065147,2020-2021,2/14/2021,202107,50-64,0,RSV,7-co
3065147,2020-2021,2/14/2021,202107,65+,66,COVID-19,7-co
3065147,2020-2021,2/14/2021,202107,65+,0,RSV,7-co
3065147,2020-2021,2/21/2021,202108,0-4,1,COVID-19,7-co
3065147,2020-2021,2/21/2021,202108,0-4,2,RSV,7-co
3065147,2020-2021,2/21/2021,202108,5-17,5,COVID-19,7-co
3065147,2020-2021,2/21/2021,202108,5-17,0,RSV,7-co
3065147,2020-2021,2/21/2021,202108,18-49,58,COVID-19,7-co
3065147,2020-2021,2/21/2021,202108,18-49,0,RSV,7-co
3065147,2020-2021,2/21/2021,202108,50-64,45,COVID-19,7-co
3065147,2020-2021,2/21/2021,202108,50-64,0,RSV,7-co
3065147,2020-2021,2/21/2021,202108,65+,64,COVID-19,7-co
3065147,2020-2021,2/21/2021,202108,65+,0,RSV,7-co
3065147,2020-2021,2/28/2021,202109,0-4,1,COVID-19,7-co
3065147,2020-2021,2/28/2021,202109,0-4,0,RSV,7-co
3065147,2020-2021,2/28/2021,202109,5-17,1,COVID-19,7-co
3065147,2020-2021,2/28/2021,202109,5-17,0,RSV,7-co
3065147,2020-2021,2/28/2021,202109,18-49,37,COVID-19,7-co
3065147,2020-2021,2/28/2021,202109,18-49,0,RSV,7-co
3065147,2020-2021,2/28/2021,202109,50-64,33,COVID-19,7-co
3065147,2020-2021,2/28/2021,202109,50-64,0,RSV,7-co
3065147,2020-2021,2/28/2021,202109,65+,48,COVID-19,7-co
3065147,2020-2021,2/28/2021,202109,65+,0,RSV,7-co
3065147,2020-2021,3/7/2021,202110,0-4,1,COVID-19,7-co
3065147,2020-2021,3/7/2021,202110,0-4,0,RSV,7-co
3065147,2020-2021,3/7/2021,202110,5-17,2,COVID-19,7-co
3065147,2020-2021,3/7/2021,202110,5-17,0,RSV,7-co
3065147,2020-2021,3/7/2021,202110,18-49,51,COVID-19,7-co
3065147,2020-2021,3/7/2021,202110,18-49,0,RSV,7-co
3065147,2020-2021,3/7/2021,202110,50-64,59,COVID-19,7-co
3065147,2020-2021,3/7/2021,202110,50-64,0,RSV,7-co
3065147,2020-2021,3/7/2021,202110,65+,66,COVID-19,7-co
3065147,2020-2021,3/7/2021,202110,65+,0,RSV,7-co
3065147,2020-2021,3/14/2021,202111,0-4,1,COVID-19,7-co
3065147,2020-2021,3/14/2021,202111,0-4,0,RSV,7-co
3065147,2020-2021,3/14/2021,202111,5-17,5,COVID-19,7-co
3065147,2020-2021,3/14/2021,202111,5-17,1,RSV,7-co
3065147,2020-2021,3/14/2021,202111,18-49,65,COVID-19,7-co
3065147,2020-2021,3/14/2021,202111,18-49,0,RSV,7-co
3065147,2020-2021,3/14/2021,202111,50-64,73,COVID-19,7-co
3065147,2020-2021,3/14/2021,202111,50-64,0,RSV,7-co
3065147,2020-2021,3/14/2021,202111,65+,75,COVID-19,7-co
3065147,2020-2021,3/14/2021,202111,65+,0,RSV,7-co
3065147,2020-2021,3/21/2021,202112,0-4,3,COVID-19,7-co
3065147,2020-2021,3/21/2021,202112,0-4,0,RSV,7-co
3065147,2020-2021,3/21/2021,202112,5-17,6,COVID-19,7-co
3065147,2020-2021,3/21/2021,202112,5-17,0,RSV,7-co
3065147,2020-2021,3/21/2021,202112,18-49,82,COVID-19,7-co
3065147,2020-2021,3/21/2021,202112,18-49,0,RSV,7-co
3065147,2020-2021,3/21/2021,202112,50-64,78,COVID-19,7-co
3065147,2020-2021,3/21/2021,202112,50-64,0,RSV,7-co
3065147,2020-2021,3/21/2021,202112,65+,83,COVID-19,7-co
3065147,2020-2021,3/21/2021,202112,65+,0,RSV,7-co
3065147,2020-2021,3/28/2021,202113,0-4,2,COVID-19,7-co
3065147,2020-2021,3/28/2021,202113,0-4,0,RSV,7-co
3065147,2020-2021,3/28/2021,202113,5-17,3,COVID-19,7-co
3065147,2020-2021,3/28/2021,202113,5-17,0,RSV,7-co
3065147,2020-2021,3/28/2021,202113,18-49,103,COVID-19,7-co
3065147,2020-2021,3/28/2021,202113,18-49,0,RSV,7-co
3065147,2020-2021,3/28/2021,202113,50-64,97,COVID-19,7-co
3065147,2020-2021,3/28/2021,202113,50-64,0,RSV,7-co
3065147,2020-2021,3/28/2021,202113,65+,107,COVID-19,7-co
3065147,2020-2021,3/28/2021,202113,65+,0,RSV,7-co
3065147,2020-2021,4/4/2021,202114,0-4,4,COVID-19,7-co
3065147,2020-2021,4/4/2021,202114,0-4,1,RSV,7-co
3065147,2020-2021,4/4/2021,202114,5-17,3,COVID-19,7-co
3065147,2020-2021,4/4/2021,202114,5-17,0,RSV,7-co
3065147,2020-2021,4/4/2021,202114,18-49,148,COVID-19,7-co
3065147,2020-2021,4/4/2021,202114,18-49,0,RSV,7-co
3065147,2020-2021,4/4/2021,202114,50-64,147,COVID-19,7-co
3065147,2020-2021,4/4/2021,202114,50-64,0,RSV,7-co
3065147,2020-2021,4/4/2021,202114,65+,98,COVID-19,7-co
3065147,2020-2021,4/4/2021,202114,65+,0,RSV,7-co
3065147,2020-2021,4/11/2021,202115,0-4,2,COVID-19,7-co
3065147,2020-2021,4/11/2021,202115,0-4,0,RSV,7-co
3065147,2020-2021,4/11/2021,202115,5-17,7,COVID-19,7-co
3065147,2020-2021,4/11/2021,202115,5-17,0,RSV,7-co
3065147,2020-2021,4/11/2021,202115,18-49,153,COVID-19,7-co
3065147,2020-2021,4/11/2021,202115,18-49,0,RSV,7-co
3065147,2020-2021,4/11/2021,202115,50-64,172,COVID-19,7-co
3065147,2020-2021,4/11/2021,202115,50-64,0,RSV,7-co
3065147,2020-2021,4/11/2021,202115,65+,112,COVID-19,7-co
3065147,2020-2021,4/11/2021,202115,65+,0,RSV,7-co
3065147,2020-2021,4/18/2021,202116,0-4,3,COVID-19,7-co
3065147,2020-2021,4/18/2021,202116,0-4,0,RSV,7-co
3065147,2020-2021,4/18/2021,202116,5-17,11,COVID-19,7-co
3065147,2020-2021,4/18/2021,202116,5-17,0,RSV,7-co
3065147,2020-2021,4/18/2021,202116,18-49,122,COVID-19,7-co
3065147,2020-2021,4/18/2021,202116,18-49,0,RSV,7-co
3065147,2020-2021,4/18/2021,202116,50-64,123,COVID-19,7-co
3065147,2020-2021,4/18/2021,202116,50-64,0,RSV,7-co
3065147,2020-2021,4/18/2021,202116,65+,102,COVID-19,7-co
3065147,2020-2021,4/18/2021,202116,65+,0,RSV,7-co
3065147,2020-2021,4/25/2021,202117,0-4,5,COVID-19,7-co
3065147,2020-2021,4/25/2021,202117,0-4,0,RSV,7-co
3065147,2020-2021,4/25/2021,202117,5-17,10,COVID-19,7-co
3065147,2020-2021,4/25/2021,202117,5-17,0,RSV,7-co
3065147,2020-2021,4/25/2021,202117,18-49,130,COVID-19,7-co
3065147,2020-2021,4/25/2021,202117,18-49,1,RSV,7-co
3065147,2020-2021,4/25/2021,202117,50-64,98,COVID-19,7-co
3065147,2020-2021,4/25/2021,202117,50-64,0,RSV,7-co
3065147,2020-2021,4/25/2021,202117,65+,81,COVID-19,7-co
3065147,2020-2021,4/25/2021,202117,65+,0,RSV,7-co
3065147,2020-2021,5/2/2021,202118,0-4,3,COVID-19,7-co
3065147,2020-2021,5/2/2021,202118,0-4,4,RSV,7-co
3065147,2020-2021,5/2/2021,202118,5-17,6,COVID-19,7-co
3065147,2020-2021,5/2/2021,202118,5-17,0,RSV,7-co
3065147,2020-2021,5/2/2021,202118,18-49,87,COVID-19,7-co
3065147,2020-2021,5/2/2021,202118,18-49,0,RSV,7-co
3065147,2020-2021,5/2/2021,202118,50-64,100,COVID-19,7-co
3065147,2020-2021,5/2/2021,202118,50-64,0,RSV,7-co
3065147,2020-2021,5/2/2021,202118,65+,78,COVID-19,7-co
3065147,2020-2021,5/2/2021,202118,65+,0,RSV,7-co
3065147,2020-2021,5/9/2021,202119,0-4,4,COVID-19,7-co
3065147,2020-2021,5/9/2021,202119,0-4,2,RSV,7-co
3065147,2020-2021,5/9/2021,202119,5-17,3,COVID-19,7-co
3065147,2020-2021,5/9/2021,202119,5-17,0,RSV,7-co
3065147,2020-2021,5/9/2021,202119,18-49,88,COVID-19,7-co
3065147,2020-2021,5/9/2021,202119,18-49,0,RSV,7-co
3065147,2020-2021,5/9/2021,202119,50-64,67,COVID-19,7-co
3065147,2020-2021,5/9/2021,202119,50-64,0,RSV,7-co
3065147,2020-2021,5/9/2021,202119,65+,64,COVID-19,7-co
3065147,2020-2021,5/9/2021,202119,65+,0,RSV,7-co
3065147,2020-2021,5/16/2021,202120,0-4,5,COVID-19,7-co
3065147,2020-2021,5/16/2021,202120,0-4,3,RSV,7-co
3065147,2020-2021,5/16/2021,202120,5-17,5,COVID-19,7-co
3065147,2020-2021,5/16/2021,202120,5-17,0,RSV,7-co
3065147,2020-2021,5/16/2021,202120,18-49,72,COVID-19,7-co
3065147,2020-2021,5/16/2021,202120,18-49,0,RSV,7-co
3065147,2020-2021,5/16/2021,202120,50-64,43,COVID-19,7-co
3065147,2020-2021,5/16/2021,202120,50-64,0,RSV,7-co
3065147,2020-2021,5/16/2021,202120,65+,60,COVID-19,7-co
3065147,2020-2021,5/16/2021,202120,65+,0,RSV,7-co
3065147,2020-2021,5/23/2021,202121,0-4,4,COVID-19,7-co
3065147,2020-2021,5/23/2021,202121,0-4,2,RSV,7-co
3065147,2020-2021,5/23/2021,202121,5-17,6,COVID-19,7-co
3065147,2020-2021,5/23/2021,202121,5-17,0,RSV,7-co
3065147,2020-2021,5/23/2021,202121,18-49,59,COVID-19,7-co
3065147,2020-2021,5/23/2021,202121,18-49,0,RSV,7-co
3065147,2020-2021,5/23/2021,202121,50-64,35,COVID-19,7-co
3065147,2020-2021,5/23/2021,202121,50-64,0,RSV,7-co
3065147,2020-2021,5/23/2021,202121,65+,32,COVID-19,7-co
3065147,2020-2021,5/23/2021,202121,65+,0,RSV,7-co
3065147,2020-2021,5/30/2021,202122,0-4,1,COVID-19,7-co
3065147,2020-2021,5/30/2021,202122,0-4,10,RSV,7-co
3065147,2020-2021,5/30/2021,202122,5-17,5,COVID-19,7-co
3065147,2020-2021,5/30/2021,202122,5-17,0,RSV,7-co
3065147,2020-2021,5/30/2021,202122,18-49,38,COVID-19,7-co
3065147,2020-2021,5/30/2021,202122,18-49,0,RSV,7-co
3065147,2020-2021,5/30/2021,202122,50-64,28,COVID-19,7-co
3065147,2020-2021,5/30/2021,202122,50-64,0,RSV,7-co
3065147,2020-2021,5/30/2021,202122,65+,27,COVID-19,7-co
3065147,2020-2021,5/30/2021,202122,65+,0,RSV,7-co
3065147,2020-2021,6/6/2021,202123,0-4,3,COVID-19,7-co
3065147,2020-2021,6/6/2021,202123,0-4,9,RSV,7-co
3065147,2020-2021,6/6/2021,202123,5-17,4,COVID-19,7-co
3065147,2020-2021,6/6/2021,202123,5-17,0,RSV,7-co
3065147,2020-2021,6/6/2021,202123,18-49,30,COVID-19,7-co
3065147,2020-2021,6/6/2021,202123,18-49,0,RSV,7-co
3065147,2020-2021,6/6/2021,202123,50-64,25,COVID-19,7-co
3065147,2020-2021,6/6/2021,202123,50-64,0,RSV,7-co
3065147,2020-2021,6/6/2021,202123,65+,21,COVID-19,7-co
3065147,2020-2021,6/6/2021,202123,65+,0,RSV,7-co
3065147,2020-2021,6/13/2021,202124,0-4,2,COVID-19,7-co
3065147,2020-2021,6/13/2021,202124,0-4,10,RSV,7-co
3065147,2020-2021,6/13/2021,202124,5-17,2,COVID-19,7-co
3065147,2020-2021,6/13/2021,202124,5-17,0,RSV,7-co
3065147,2020-2021,6/13/2021,202124,18-49,28,COVID-19,7-co
3065147,2020-2021,6/13/2021,202124,18-49,1,RSV,7-co
3065147,2020-2021,6/13/2021,202124,50-64,10,COVID-19,7-co
3065147,2020-2021,6/13/2021,202124,50-64,1,RSV,7-co
3065147,2020-2021,6/13/2021,202124,65+,12,COVID-19,7-co
3065147,2020-2021,6/13/2021,202124,65+,0,RSV,7-co
3065147,2020-2021,6/20/2021,202125,0-4,1,COVID-19,7-co
3065147,2020-2021,6/20/2021,202125,0-4,13,RSV,7-co
3065147,2020-2021,6/20/2021,202125,5-17,1,COVID-19,7-co
3065147,2020-2021,6/20/2021,202125,5-17,0,RSV,7-co
3065147,2020-2021,6/20/2021,202125,18-49,29,COVID-19,7-co
3065147,2020-2021,6/20/2021,202125,18-49,0,RSV,7-co
3065147,2020-2021,6/20/2021,202125,50-64,15,COVID-19,7-co
3065147,2020-2021,6/20/2021,202125,50-64,0,RSV,7-co
3065147,2020-2021,6/20/2021,202125,65+,12,COVID-19,7-co
3065147,2020-2021,6/20/2021,202125,65+,0,RSV,7-co
3065147,2020-2021,6/27/2021,202126,0-4,2,COVID-19,7-co
3065147,2020-2021,6/27/2021,202126,0-4,22,RSV,7-co
3065147,2020-2021,6/27/2021,202126,5-17,2,COVID-19,7-co
3065147,2020-2021,6/27/2021,202126,5-17,0,RSV,7-co
3065147,2020-2021,6/27/2021,202126,18-49,28,COVID-19,7-co
3065147,2020-2021,6/27/2021,202126,18-49,0,RSV,7-co
3065147,2020-2021,6/27/2021,202126,50-64,16,COVID-19,7-co
3065147,2020-2021,6/27/2021,202126,50-64,0,RSV,7-co
3065147,2020-2021,6/27/2021,202126,65+,11,COVID-19,7-co
3065147,2020-2021,6/27/2021,202126,65+,0,RSV,7-co
3065147,2020-2021,7/4/2021,202127,0-4,7,COVID-19,7-co
3065147,2020-2021,7/4/2021,202127,0-4,20,RSV,7-co
3065147,2020-2021,7/4/2021,202127,5-17,4,COVID-19,7-co
3065147,2020-2021,7/4/2021,202127,5-17,0,RSV,7-co
3065147,2020-2021,7/4/2021,202127,18-49,29,COVID-19,7-co
3065147,2020-2021,7/4/2021,202127,18-49,0,RSV,7-co
3065147,2020-2021,7/4/2021,202127,50-64,12,COVID-19,7-co
3065147,2020-2021,7/4/2021,202127,50-64,0,RSV,7-co
3065147,2020-2021,7/4/2021,202127,65+,15,COVID-19,7-co
3065147,2020-2021,7/4/2021,202127,65+,0,RSV,7-co
3065147,2020-2021,7/11/2021,202128,0-4,1,COVID-19,7-co
3065147,2020-2021,7/11/2021,202128,0-4,30,RSV,7-co
3065147,2020-2021,7/11/2021,202128,5-17,3,COVID-19,7-co
3065147,2020-2021,7/11/2021,202128,5-17,3,RSV,7-co
3065147,2020-2021,7/11/2021,202128,18-49,23,COVID-19,7-co
3065147,2020-2021,7/11/2021,202128,18-49,0,RSV,7-co
3065147,2020-2021,7/11/2021,202128,50-64,13,COVID-19,7-co
3065147,2020-2021,7/11/2021,202128,50-64,0,RSV,7-co
3065147,2020-2021,7/11/2021,202128,65+,16,COVID-19,7-co
3065147,2020-2021,7/11/2021,202128,65+,0,RSV,7-co
3065147,2020-2021,7/18/2021,202129,0-4,1,COVID-19,7-co
3065147,2020-2021,7/18/2021,202129,0-4,39,RSV,7-co
3065147,2020-2021,7/18/2021,202129,5-17,3,COVID-19,7-co
3065147,2020-2021,7/18/2021,202129,5-17,1,RSV,7-co
3065147,2020-2021,7/18/2021,202129,18-49,41,COVID-19,7-co
3065147,2020-2021,7/18/2021,202129,18-49,1,RSV,7-co
3065147,2020-2021,7/18/2021,202129,50-64,28,COVID-19,7-co
3065147,2020-2021,7/18/2021,202129,50-64,0,RSV,7-co
3065147,2020-2021,7/18/2021,202129,65+,37,COVID-19,7-co
3065147,2020-2021,7/18/2021,202129,65+,1,RSV,7-co
3065147,2020-2021,7/25/2021,202130,0-4,2,COVID-19,7-co
3065147,2020-2021,7/25/2021,202130,0-4,39,RSV,7-co
3065147,2020-2021,7/25/2021,202130,5-17,1,COVID-19,7-co
3065147,2020-2021,7/25/2021,202130,5-17,0,RSV,7-co
3065147,2020-2021,7/25/2021,202130,18-49,40,COVID-19,7-co
3065147,2020-2021,7/25/2021,202130,18-49,1,RSV,7-co
3065147,2020-2021,7/25/2021,202130,50-64,36,COVID-19,7-co
3065147,2020-2021,7/25/2021,202130,50-64,0,RSV,7-co
3065147,2020-2021,7/25/2021,202130,65+,30,COVID-19,7-co
3065147,2020-2021,7/25/2021,202130,65+,0,RSV,7-co
3065147,2020-2021,8/1/2021,202131,0-4,3,COVID-19,7-co
3065147,2020-2021,8/1/2021,202131,0-4,54,RSV,7-co
3065147,2020-2021,8/1/2021,202131,5-17,5,COVID-19,7-co
3065147,2020-2021,8/1/2021,202131,5-17,0,RSV,7-co
3065147,2020-2021,8/1/2021,202131,18-49,72,COVID-19,7-co
3065147,2020-2021,8/1/2021,202131,18-49,1,RSV,7-co
3065147,2020-2021,8/1/2021,202131,50-64,42,COVID-19,7-co
3065147,2020-2021,8/1/2021,202131,50-64,0,RSV,7-co
3065147,2020-2021,8/1/2021,202131,65+,48,COVID-19,7-co
3065147,2020-2021,8/1/2021,202131,65+,0,RSV,7-co
3065147,2020-2021,8/8/2021,202132,0-4,2,COVID-19,7-co
3065147,2020-2021,8/8/2021,202132,0-4,58,RSV,7-co
3065147,2020-2021,8/8/2021,202132,5-17,4,COVID-19,7-co
3065147,2020-2021,8/8/2021,202132,5-17,0,RSV,7-co
3065147,2020-2021,8/8/2021,202132,18-49,86,COVID-19,7-co
3065147,2020-2021,8/8/2021,202132,18-49,1,RSV,7-co
3065147,2020-2021,8/8/2021,202132,50-64,56,COVID-19,7-co
3065147,2020-2021,8/8/2021,202132,50-64,2,RSV,7-co
3065147,2020-2021,8/8/2021,202132,65+,61,COVID-19,7-co
3065147,2020-2021,8/8/2021,202132,65+,2,RSV,7-co
3065147,2020-2021,8/15/2021,202133,0-4,2,COVID-19,7-co
3065147,2020-2021,8/15/2021,202133,0-4,46,RSV,7-co
3065147,2020-2021,8/15/2021,202133,5-17,4,COVID-19,7-co
3065147,2020-2021,8/15/2021,202133,5-17,3,RSV,7-co
3065147,2020-2021,8/15/2021,202133,18-49,100,COVID-19,7-co
3065147,2020-2021,8/15/2021,202133,18-49,0,RSV,7-co
3065147,2020-2021,8/15/2021,202133,50-64,70,COVID-19,7-co
3065147,2020-2021,8/15/2021,202133,50-64,0,RSV,7-co
3065147,2020-2021,8/15/2021,202133,65+,105,COVID-19,7-co
3065147,2020-2021,8/15/2021,202133,65+,1,RSV,7-co
3065147,2020-2021,8/22/2021,202134,0-4,6,COVID-19,7-co
3065147,2020-2021,8/22/2021,202134,0-4,48,RSV,7-co
3065147,2020-2021,8/22/2021,202134,5-17,7,COVID-19,7-co
3065147,2020-2021,8/22/2021,202134,5-17,2,RSV,7-co
3065147,2020-2021,8/22/2021,202134,18-49,98,COVID-19,7-co
3065147,2020-2021,8/22/2021,202134,18-49,0,RSV,7-co
3065147,2020-2021,8/22/2021,202134,50-64,65,COVID-19,7-co
3065147,2020-2021,8/22/2021,202134,50-64,0,RSV,7-co
3065147,2020-2021,8/22/2021,202134,65+,115,COVID-19,7-co
3065147,2020-2021,8/22/2021,202134,65+,0,RSV,7-co
3065147,2020-2021,8/29/2021,202135,0-4,3,COVID-19,7-co
3065147,2020-2021,8/29/2021,202135,0-4,55,RSV,7-co
3065147,2020-2021,8/29/2021,202135,5-17,5,COVID-19,7-co
3065147,2020-2021,8/29/2021,202135,5-17,2,RSV,7-co
3065147,2020-2021,8/29/2021,202135,18-49,91,COVID-19,7-co
3065147,2020-2021,8/29/2021,202135,18-49,1,RSV,7-co
3065147,2020-2021,8/29/2021,202135,50-64,61,COVID-19,7-co
3065147,2020-2021,8/29/2021,202135,50-64,0,RSV,7-co
3065147,2020-2021,8/29/2021,202135,65+,96,COVID-19,7-co
3065147,2020-2021,8/29/2021,202135,65+,0,RSV,7-co
3065147,2020-2021,9/5/2021,202136,0-4,4,COVID-19,7-co
3065147,2020-2021,9/5/2021,202136,0-4,50,RSV,7-co
3065147,2020-2021,9/5/2021,202136,5-17,8,COVID-19,7-co
3065147,2020-2021,9/5/2021,202136,5-17,3,RSV,7-co
3065147,2020-2021,9/5/2021,202136,18-49,93,COVID-19,7-co
3065147,2020-2021,9/5/2021,202136,18-49,4,RSV,7-co
3065147,2020-2021,9/5/2021,202136,50-64,91,COVID-19,7-co
3065147,2020-2021,9/5/2021,202136,50-64,0,RSV,7-co
3065147,2020-2021,9/5/2021,202136,65+,107,COVID-19,7-co
3065147,2020-2021,9/5/2021,202136,65+,2,RSV,7-co
3065147,2020-2021,9/12/2021,202137,0-4,4,COVID-19,7-co
3065147,2020-2021,9/12/2021,202137,0-4,40,RSV,7-co
3065147,2020-2021,9/12/2021,202137,5-17,4,COVID-19,7-co
3065147,2020-2021,9/12/2021,202137,5-17,1,RSV,7-co
3065147,2020-2021,9/12/2021,202137,18-49,102,COVID-19,7-co
3065147,2020-2021,9/12/2021,202137,18-49,1,RSV,7-co
3065147,2020-2021,9/12/2021,202137,50-64,68,COVID-19,7-co
3065147,2020-2021,9/12/2021,202137,50-64,0,RSV,7-co
3065147,2020-2021,9/12/2021,202137,65+,117,COVID-19,7-co
3065147,2020-2021,9/12/2021,202137,65+,4,RSV,7-co
3065147,2020-2021,9/19/2021,202138,0-4,5,COVID-19,7-co
3065147,2020-2021,9/19/2021,202138,0-4,38,RSV,7-co
3065147,2020-2021,9/19/2021,202138,5-17,7,COVID-19,7-co
3065147,2020-2021,9/19/2021,202138,5-17,4,RSV,7-co
3065147,2020-2021,9/19/2021,202138,18-49,87,COVID-19,7-co
3065147,2020-2021,9/19/2021,202138,18-49,1,RSV,7-co
3065147,2020-2021,9/19/2021,202138,50-64,81,COVID-19,7-co
3065147,2020-2021,9/19/2021,202138,50-64,1,RSV,7-co
3065147,2020-2021,9/19/2021,202138,65+,119,COVID-19,7-co
3065147,2020-2021,9/19/2021,202138,65+,1,RSV,7-co
3065147,2020-2021,9/26/2021,202139,0-4,2,COVID-19,7-co
3065147,2020-2021,9/26/2021,202139,0-4,35,RSV,7-co
3065147,2020-2021,9/26/2021,202139,5-17,11,COVID-19,7-co
3065147,2020-2021,9/26/2021,202139,5-17,0,RSV,7-co
3065147,2020-2021,9/26/2021,202139,18-49,79,COVID-19,7-co
3065147,2020-2021,9/26/2021,202139,18-49,1,RSV,7-co
3065147,2020-2021,9/26/2021,202139,50-64,76,COVID-19,7-co
3065147,2020-2021,9/26/2021,202139,50-64,0,RSV,7-co
3065147,2020-2021,9/26/2021,202139,65+,134,COVID-19,7-co
3065147,2020-2021,9/26/2021,202139,65+,1,RSV,7-co
3065147,2021-2022,10/3/2021,202140,0-4,5,COVID-19,7-co
3065147,2021-2022,10/3/2021,202140,0-4,36,RSV,7-co
3065147,2021-2022,10/3/2021,202140,5-17,4,COVID-19,7-co
3065147,2021-2022,10/3/2021,202140,5-17,1,RSV,7-co
3065147,2021-2022,10/3/2021,202140,18-49,88,COVID-19,7-co
3065147,2021-2022,10/3/2021,202140,18-49,3,RSV,7-co
3065147,2021-2022,10/3/2021,202140,50-64,76,COVID-19,7-co
3065147,2021-2022,10/3/2021,202140,50-64,2,RSV,7-co
3065147,2021-2022,10/3/2021,202140,65+,133,COVID-19,7-co
3065147,2021-2022,10/3/2021,202140,65+,2,RSV,7-co
3065147,2021-2022,10/10/2021,202141,0-4,5,COVID-19,7-co
3065147,2021-2022,10/10/2021,202141,0-4,28,RSV,7-co
3065147,2021-2022,10/10/2021,202141,5-17,6,COVID-19,7-co
3065147,2021-2022,10/10/2021,202141,5-17,1,RSV,7-co
3065147,2021-2022,10/10/2021,202141,18-49,88,COVID-19,7-co
3065147,2021-2022,10/10/2021,202141,18-49,0,RSV,7-co
3065147,2021-2022,10/10/2021,202141,50-64,97,COVID-19,7-co
3065147,2021-2022,10/10/2021,202141,50-64,1,RSV,7-co
3065147,2021-2022,10/10/2021,202141,65+,129,COVID-19,7-co
3065147,2021-2022,10/10/2021,202141,65+,3,RSV,7-co
3065147,2021-2022,10/17/2021,202142,0-4,7,COVID-19,7-co
3065147,2021-2022,10/17/2021,202142,0-4,33,RSV,7-co
3065147,2021-2022,10/17/2021,202142,5-17,6,COVID-19,7-co
3065147,2021-2022,10/17/2021,202142,5-17,1,RSV,7-co
3065147,2021-2022,10/17/2021,202142,18-49,73,COVID-19,7-co
3065147,2021-2022,10/17/2021,202142,18-49,1,RSV,7-co
3065147,2021-2022,10/17/2021,202142,50-64,65,COVID-19,7-co
3065147,2021-2022,10/17/2021,202142,50-64,1,RSV,7-co
3065147,2021-2022,10/17/2021,202142,65+,113,COVID-19,7-co
3065147,2021-2022,10/17/2021,202142,65+,0,RSV,7-co
3065147,2021-2022,10/24/2021,202143,0-4,3,COVID-19,7-co
3065147,2021-2022,10/24/2021,202143,0-4,31,RSV,7-co
3065147,2021-2022,10/24/2021,202143,5-17,5,COVID-19,7-co
3065147,2021-2022,10/24/2021,202143,5-17,0,RSV,7-co
3065147,2021-2022,10/24/2021,202143,18-49,82,COVID-19,7-co
3065147,2021-2022,10/24/2021,202143,18-49,1,RSV,7-co
3065147,2021-2022,10/24/2021,202143,50-64,81,COVID-19,7-co
3065147,2021-2022,10/24/2021,202143,50-64,0,RSV,7-co
3065147,2021-2022,10/24/2021,202143,65+,147,COVID-19,7-co
3065147,2021-2022,10/24/2021,202143,65+,2,RSV,7-co
3065147,2021-2022,10/31/2021,202144,0-4,5,COVID-19,7-co
3065147,2021-2022,10/31/2021,202144,0-4,28,RSV,7-co
3065147,2021-2022,10/31/2021,202144,5-17,8,COVID-19,7-co
3065147,2021-2022,10/31/2021,202144,5-17,3,RSV,7-co
3065147,2021-2022,10/31/2021,202144,18-49,91,COVID-19,7-co
